ensembl_transcript_id,transcript_length
AT2G30970.1,1840
AT2G30970.2,1632
AT2G30980.1,1667
AT2G31040.1,1699
AT2G31070.1,2050
AT2G31140.1,1009
AT2G31170.1,1958
AT2G31170.2,1950
AT2G31200.1,1121
AT2G31350.1,1651
AT2G31350.2,1321
AT2G31350.3,1742
AT2G31360.1,1703
AT2G31360.2,1515
AT2G31370.1,2161
AT2G31370.2,1767
AT2G31370.3,1740
AT2G31370.4,1975
AT2G31370.6,2172
AT2G31370.7,1647
AT2G31380.1,1268
AT2G31390.1,1466
AT2G31400.1,3308
AT2G31400.2,3342
AT2G31410.1,1047
AT2G31440.1,1120
AT2G31440.2,1100
AT2G31490.1,619
AT2G31510.1,2530
AT2G31510.2,2831
AT2G31510.3,2680
AT2G31570.1,895
AT2G31610.1,1209
AT2G31670.1,1311
AT2G31750.1,1718
AT2G31750.2,1552
AT2G31790.1,1641
AT2G31800.1,1983
AT2G31810.1,2165
AT2G31810.2,1718
AT2G31810.3,1714
AT2G31820.1,3359
AT2G31840.1,1387
AT2G31840.2,1374
AT2G31880.1,2108
AT2G31890.1,2781
AT2G31955.3,1485
AT2G31955.4,2047
AT2G31955.6,1802
AT2G31960.1,6633
AT2G31960.2,6705
AT2G31960.3,6993
AT2G31960.4,6367
AT2G31960.5,6575
AT2G32040.1,2194
AT2G32040.2,1957
AT2G32060.1,761
AT2G32060.2,1013
AT2G32060.3,854
AT2G32070.1,1333
AT2G32080.1,1500
AT2G32080.2,1752
AT2G32090.1,971
AT2G32090.2,735
AT2G32100.1,1304
AT2G32150.1,1416
AT2G32150.2,1245
AT2G32150.3,1201
AT2G32170.1,2425
AT2G32170.2,2327
AT2G32180.1,628
AT2G32180.2,420
AT2G32230.1,2014
AT2G32230.2,2236
AT2G32240.1,4480
AT2G32260.1,1587
AT2G32260.2,1996
AT2G32480.1,1557
AT2G32480.2,1450
AT2G32500.1,1153
AT2G32500.2,1075
AT2G32520.2,1522
AT2G32520.3,1364
AT2G32520.4,1390
AT2G32560.1,1772
AT2G32560.2,2076
AT2G32580.1,1158
AT2G32580.2,1105
AT2G32600.1,1301
AT2G32640.1,2223
AT2G32640.2,2287
AT2G32650.1,709
AT2G32650.2,773
AT2G32700.1,3045
AT2G32700.2,2902
AT2G32700.3,3031
AT2G32700.4,3002
AT2G32700.6,3039
AT2G32700.7,3001
AT2G32710.1,2391
AT2G32710.2,1482
AT2G32720.1,1869
AT2G32730.1,3517
AT2G32810.1,3043
AT2G32810.2,3215
AT2G32870.1,1695
AT2G32870.2,1810
AT2G32880.1,1417
AT2G32880.2,1532
AT2G32920.1,1737
AT2G32950.1,2474
AT2G32950.2,2401
AT2G33040.1,1484
AT2G33120.1,1409
AT2G33120.2,1222
AT2G33120.3,1104
AT2G33150.1,2142
AT2G33180.1,1117
AT2G33220.1,804
AT2G33220.2,891
AT2G33250.1,1058
AT2G33255.1,1020
AT2G33310.1,1435
AT2G33310.2,1244
AT2G33310.3,1820
AT2G33340.1,2245
AT2G33340.2,2014
AT2G33340.3,2087
AT2G33370.1,1135
AT2G33370.2,1173
AT2G33380.1,1045
AT2G33380.2,835
AT2G33390.1,1282
AT2G33410.1,1876
AT2G33450.1,749
AT2G33470.1,1277
AT2G33470.2,1258
AT2G33530.1,1756
AT2G33590.1,1591
AT2G33630.1,1704
AT2G33730.1,2723
AT2G33740.1,828
AT2G33740.2,878
AT2G33770.1,4176
AT2G33800.1,1309
AT2G33830.1,590
AT2G33830.2,933
AT2G33845.1,1444
AT2G33850.1,1218
AT2G33855.1,897
AT2G34040.1,2183
AT2G34040.3,2269
AT2G34160.1,836
AT2G34170.1,2116
AT2G34170.2,2220
AT2G34170.3,2637
AT2G34170.5,1976
AT2G34250.1,1965
AT2G34250.2,1961
AT2G34250.3,2068
AT2G34300.1,2842
AT2G34300.2,2642
AT2G34300.3,3053
AT2G34310.1,1628
AT2G34310.2,1149
AT2G34310.3,1387
AT2G34310.4,1520
AT2G34310.5,1179
AT2G34310.6,1254
AT2G34420.1,1045
AT2G34430.1,1312
AT2G34460.1,1146
AT2G34480.1,898
AT2G34480.2,1077
AT2G34490.1,2051
AT2G34510.1,1680
AT2G34510.2,2887
AT2G34520.1,987
AT2G34560.1,1513
AT2G34560.2,1515
AT2G34590.1,1674
AT2G34620.1,1204
AT2G34630.1,1440
AT2G34630.2,1738
AT2G34640.1,2084
AT2G34660.1,5617
AT2G34660.2,5352
AT2G34660.3,4325
AT2G34680.1,5829
AT2G34680.2,6027
AT2G34690.1,1363
AT2G34720.1,1101
AT2G34720.2,1486
AT2G34750.1,2404
AT2G34770.1,1142
AT2G34810.1,2047
AT2G34860.1,1039
AT2G34860.2,856
AT2G35010.1,1107
AT2G35010.2,970
AT2G35040.1,2042
AT2G35040.2,2054
AT2G35050.1,4430
AT2G35050.2,4277
AT2G35060.1,2897
AT2G35060.2,2750
AT2G35060.3,3444
AT2G35060.4,2763
AT2G35155.1,2348
AT2G35155.2,2510
AT2G35260.1,1878
AT2G35300.1,634
AT2G35370.1,944
AT2G35390.1,2091
AT2G35390.2,1787
AT2G35390.3,1778
AT2G35390.4,1955
AT2G35410.1,1172
AT2G35450.1,1825
AT2G35490.1,1439
AT2G35500.1,2024
AT2G35510.1,2437
AT2G35510.2,2727
AT2G35510.3,2577
AT2G35520.1,728
AT2G35520.2,629
AT2G35520.3,707
AT2G35610.1,2475
AT2G35630.1,6591
AT2G35630.2,6897
AT2G35635.1,1175
AT2G35660.1,1488
AT2G35660.2,1405
AT2G35660.3,1514
AT2G35680.1,1840
AT2G35780.1,1707
AT2G35790.1,930
AT2G35795.1,726
AT2G35800.1,3195
AT2G35830.1,699
AT2G35830.2,789
AT2G35840.1,1884
AT2G35840.2,1956
AT2G35840.3,2066
AT2G35840.4,2169
AT2G35860.1,1746
AT2G35880.1,2117
AT2G35880.2,2305
AT2G35880.3,2308
AT2G35940.1,2777
AT2G35940.2,2651
AT2G35940.3,2992
AT2G35960.1,1147
AT2G36000.1,1937
AT2G36000.2,1833
AT2G36060.1,1020
AT2G36060.2,960
AT2G36060.3,954
AT2G36120.1,1324
AT2G36130.1,876
AT2G36145.1,740
AT2G36160.1,860
AT2G36170.1,773
AT2G36220.1,1219
AT2G36240.1,1725
AT2G36250.1,1948
AT2G36250.2,2227
AT2G36250.3,2400
AT2G36250.4,1773
AT2G36300.1,1371
AT2G36310.1,1849
AT2G36320.1,1774
AT2G36380.1,4708
AT2G36400.1,1907
AT2G36410.1,1316
AT2G36410.2,1536
AT2G36410.3,1363
AT2G36430.1,1789
AT2G36460.1,1760
AT2G36460.2,1737
AT2G36460.3,1517
AT2G36530.1,2003
AT2G36530.2,2202
AT2G36580.1,2020
AT2G36620.1,969
AT2G36630.1,1936
AT2G36680.1,1152
AT2G36680.2,946
AT2G36680.3,1220
AT2G36800.1,1958
AT2G36830.1,1237
AT2G36835.1,859
AT2G36870.1,1360
AT2G36880.1,1772
AT2G36880.2,1709
AT2G36895.1,1493
AT2G36895.2,895
AT2G36895.3,1574
AT2G36900.1,1881
AT2G36900.2,1315
AT2G36900.3,1488
AT2G36910.1,4748
AT2G36930.1,880
AT2G36950.1,1702
AT2G36990.1,2044
AT2G37040.1,2931
AT2G37050.1,3355
AT2G37050.2,3430
AT2G37050.3,3441
AT2G37050.4,3516
AT2G37080.1,2342
AT2G37080.2,2867
AT2G37080.3,2220
AT2G37110.1,1173
AT2G37120.1,663
AT2G37130.1,1438
AT2G37130.2,1278
AT2G37170.1,1205
AT2G37170.2,1345
AT2G37180.1,1220
AT2G37190.1,951
AT2G37220.1,1488
AT2G37240.1,1262
AT2G37250.1,1765
AT2G37270.1,1180
AT2G37270.2,1006
AT2G37340.1,1180
AT2G37340.2,1320
AT2G37340.3,1398
AT2G37340.4,1498
AT2G37340.5,1358
AT2G37340.6,1313
AT2G37410.1,1273
AT2G37410.2,1009
AT2G37450.3,2288
AT2G37470.1,1002
AT2G37480.1,1455
AT2G37480.2,1452
AT2G37500.1,1677
AT2G37500.2,1673
AT2G37550.1,1901
AT2G37550.2,1796
AT2G37570.1,2157
AT2G37600.1,792
AT2G37600.2,582
AT2G37620.1,1851
AT2G37620.2,1604
AT2G37620.3,1720
AT2G37620.4,1716
AT2G37630.1,1920
AT2G37640.1,1670
AT2G37640.2,1114
AT2G37660.1,1328
AT2G37710.1,2558
AT2G37760.1,1454
AT2G37760.2,1378
AT2G37760.3,1126
AT2G37760.4,1255
AT2G37760.5,1251
AT2G37760.6,1661
AT2G37790.1,1284
AT2G37860.1,1635
AT2G37860.2,1842
AT2G37860.3,1701
AT2G37860.4,1836
AT2G37920.1,1638
AT2G37940.1,2031
AT2G37940.2,1715
AT2G37970.1,836
AT2G37975.1,786
AT2G37990.1,1225
AT2G38020.1,2876
AT2G38020.2,2926
AT2G38025.1,1101
AT2G38025.2,1133
AT2G38040.1,3024
AT2G38040.2,2945
AT2G38050.1,1101
AT2G38120.1,2252
AT2G38120.2,2727
AT2G38130.1,1084
AT2G38130.2,1027
AT2G38140.1,610
AT2G38170.1,1886
AT2G38170.2,1940
AT2G38170.3,2556
AT2G38210.1,974
AT2G38230.1,1283
AT2G38270.1,1159
AT2G38280.1,3087
AT2G38280.2,3102
AT2G38310.1,1439
AT2G38400.1,2047
AT2G38440.1,4885
AT2G38450.1,822
AT2G38450.2,980
AT2G38530.1,1113
AT2G38540.1,832
AT2G38550.1,1656
AT2G38560.1,1772
AT2G38610.1,1452
AT2G38610.2,1603
AT2G38650.1,2614
AT2G38650.2,2417
AT2G38650.3,2580
AT2G38670.1,1771
AT2G38700.1,1943
AT2G38710.1,1117
AT2G38710.2,1167
AT2G38710.3,1331
AT2G38710.4,1320
AT2G38740.1,1236
AT2G38750.1,1423
AT2G38750.2,1785
AT2G38800.1,2325
AT2G38950.1,2583
AT2G39000.1,1426
AT2G39000.2,1024
AT2G39000.3,913
AT2G39000.4,1402
AT2G39010.1,1509
AT2G39010.2,2148
AT2G39020.1,1356
AT2G39080.1,1386
AT2G39140.1,1594
AT2G39190.1,2815
AT2G39190.2,2969
AT2G39250.1,1542
AT2G39250.2,1428
AT2G39260.1,4134
AT2G39290.1,1346
AT2G39310.1,1679
AT2G39310.2,1520
AT2G39310.3,1601
AT2G39310.4,2018
AT2G39390.1,737
AT2G39400.1,1394
AT2G39450.1,1694
AT2G39460.1,795
AT2G39460.2,1495
AT2G39470.1,1044
AT2G39470.2,1002
AT2G39470.3,1000
AT2G39500.1,980
AT2G39570.1,1840
AT2G39670.1,1747
AT2G39670.2,1698
AT2G39700.1,1500
AT2G39720.1,1640
AT2G39720.2,2358
AT2G39730.1,1977
AT2G39730.2,1988
AT2G39730.3,1928
AT2G39750.1,2402
AT2G39760.1,1708
AT2G39760.3,1757
AT2G39770.1,1660
AT2G39770.2,1456
AT2G39770.3,1567
AT2G39780.1,1179
AT2G39780.2,978
AT2G39800.1,2886
AT2G39800.2,2519
AT2G39800.3,2614
AT2G39800.4,2623
AT2G39850.1,2696
AT2G39870.1,2225
AT2G39950.3,3804
AT2G39950.5,3560
AT2G39950.6,3149
AT2G39950.7,3116
AT2G39960.1,1176
AT2G39970.1,1521
AT2G39990.1,1553
AT2G40000.1,1847
AT2G40060.1,1123
AT2G40070.1,2585
AT2G40070.3,3029
AT2G40205.1,349
AT2G40270.1,2505
AT2G40270.2,1785
AT2G40290.1,1636
AT2G40290.2,1552
AT2G40290.3,1551
AT2G40300.1,1252
AT2G40360.1,2641
AT2G40360.2,2590
AT2G40380.1,1142
AT2G40400.1,2719
AT2G40400.2,2688
AT2G40400.3,2000
AT2G40420.1,1711
AT2G40430.1,1956
AT2G40430.2,1794
AT2G40460.1,2467
AT2G40475.1,1254
AT2G40490.1,1555
AT2G40510.1,794
AT2G40540.1,2916
AT2G40540.2,2740
AT2G40540.3,3180
AT2G40540.4,3244
AT2G40540.5,3140
AT2G40590.1,830
AT2G40610.1,1325
AT2G40660.1,1525
AT2G40730.1,2880
AT2G40765.1,543
AT2G40830.1,1553
AT2G40830.2,1662
AT2G40830.3,1565
AT2G40830.4,2196
AT2G40840.1,3409
AT2G40880.1,645
AT2G40890.1,1885
AT2G40940.1,2428
AT2G41040.1,1389
AT2G41090.1,1433
AT2G41100.1,1252
AT2G41100.2,1194
AT2G41100.3,2288
AT2G41100.4,1252
AT2G41100.6,1915
AT2G41100.7,1606
AT2G41110.1,885
AT2G41110.2,837
AT2G41140.1,2443
AT2G41160.1,1438
AT2G41160.2,1428
AT2G41250.1,1375
AT2G41410.1,1290
AT2G41420.1,948
AT2G41430.1,995
AT2G41430.2,981
AT2G41430.3,989
AT2G41430.4,1224
AT2G41430.5,1014
AT2G41475.1,1057
AT2G41530.1,1446
AT2G41540.1,2142
AT2G41540.2,2537
AT2G41540.3,1898
AT2G41540.4,2594
AT2G41560.1,3612
AT2G41560.2,4686
AT2G41560.3,3305
AT2G41560.4,4433
AT2G41620.1,3878
AT2G41630.1,1417
AT2G41650.1,1793
AT2G41680.1,1815
AT2G41740.1,3664
AT2G41740.2,3894
AT2G41790.1,3332
AT2G41820.1,3293
AT2G41840.1,1330
AT2G41870.1,1544
AT2G41900.1,3021
AT2G41940.1,1274
AT2G41950.1,1068
AT2G41960.1,4062
AT2G42040.1,1556
AT2G42070.1,1555
AT2G42070.2,1467
AT2G42130.1,885
AT2G42130.2,1098
AT2G42130.3,1179
AT2G42130.4,1438
AT2G42130.5,1482
AT2G42190.1,1377
AT2G42190.2,1236
AT2G42190.3,1515
AT2G42210.1,972
AT2G42210.2,1132
AT2G42210.3,825
AT2G42210.4,811
AT2G42210.5,1025
AT2G42220.1,967
AT2G42300.1,1848
AT2G42300.2,1576
AT2G42300.3,2819
AT2G42300.4,2513
AT2G42300.5,3575
AT2G42310.1,948
AT2G42320.1,2290
AT2G42320.2,2507
AT2G42390.1,1048
AT2G42490.1,3021
AT2G42500.1,1606
AT2G42500.2,1421
AT2G42530.1,1584
AT2G42540.1,657
AT2G42540.2,1544
AT2G42540.3,588
AT2G42540.4,908
AT2G42590.1,1287
AT2G42590.2,1244
AT2G42590.3,1332
AT2G42600.1,3519
AT2G42600.2,3160
AT2G42600.3,3515
AT2G42620.1,2400
AT2G42680.1,773
AT2G42690.1,1389
AT2G42750.1,1483
AT2G42770.1,1213
AT2G42780.1,1401
AT2G42780.2,1147
AT2G42790.1,1903
AT2G42810.1,2130
AT2G42810.2,2292
AT2G42810.3,2289
AT2G42810.4,2269
AT2G42810.5,2198
AT2G42840.1,1399
AT2G42870.1,1203
AT2G42880.1,2658
AT2G42880.2,2738
AT2G42910.1,1434
AT2G42975.1,809
AT2G43010.1,2110
AT2G43010.2,1747
AT2G43010.3,2348
AT2G43010.4,2248
AT2G43010.5,1762
AT2G43030.1,1087
AT2G43060.1,1204
AT2G43070.1,2447
AT2G43070.2,2196
AT2G43070.3,2201
AT2G43070.4,2175
AT2G43080.1,1340
AT2G43080.2,1298
AT2G43090.1,1114
AT2G43090.2,959
AT2G43100.1,1198
AT2G43130.1,1060
AT2G43160.1,3647
AT2G43160.2,3345
AT2G43160.3,3618
AT2G43160.4,2985
AT2G43160.5,3098
AT2G43290.1,996
AT2G43330.1,2184
AT2G43360.1,1502
AT2G43410.1,3195
AT2G43410.2,3324
AT2G43460.1,639
AT2G43535.1,730
AT2G43550.1,270
AT2G43560.1,921
AT2G43560.2,1113
AT2G43630.1,1218
AT2G43680.1,2735
AT2G43680.2,2588
AT2G43680.3,2713
AT2G43680.4,2562
AT2G43680.5,2939
AT2G43710.1,1834
AT2G43710.2,1745
AT2G43750.1,1664
AT2G43750.2,1497
AT2G43760.1,1478
AT2G43760.2,1185
AT2G43760.3,1090
AT2G43770.1,1423
AT2G43790.1,1714
AT2G43810.1,981
AT2G43810.2,896
AT2G43810.3,842
AT2G43820.1,1744
AT2G43910.1,1340
AT2G43910.2,1071
AT2G43910.3,794
AT2G43920.1,1099
AT2G43920.2,1099
AT2G43920.3,1159
AT2G43920.4,1247
AT2G43920.5,1089
AT2G43920.6,1001
AT2G43945.1,1253
AT2G43950.1,1411
AT2G43950.2,1593
AT2G43970.1,2125
AT2G43970.2,2077
AT2G44050.1,1091
AT2G44060.1,1418
AT2G44060.2,1217
AT2G44065.1,1032
AT2G44065.2,1122
AT2G44065.3,1233
AT2G44080.1,1287
AT2G44090.1,2710
AT2G44090.2,2555
AT2G44090.3,3038
AT2G44090.4,2915
AT2G44090.5,2488
AT2G44100.1,1817
AT2G44100.2,1685
AT2G44120.1,1531
AT2G44120.2,1291
AT2G44150.1,1836
AT2G44160.1,2058
AT2G44180.1,1712
AT2G44180.2,1777
AT2G44210.1,1900
AT2G44210.2,1809
AT2G44230.1,2174
AT2G44290.1,1149
AT2G44310.1,805
AT2G44350.1,1819
AT2G44350.2,1822
AT2G44350.3,1605
AT2G44350.4,1513
AT2G44360.1,643
AT2G44410.1,1953
AT2G44490.1,2223
AT2G44520.1,1657
AT2G44525.1,766
AT2G44530.1,1636
AT2G44530.2,1568
AT2G44610.1,1251
AT2G44620.1,758
AT2G44640.1,1732
AT2G44650.1,1171
AT2G44670.1,898
AT2G44680.1,1500
AT2G44680.2,1467
AT2G44680.3,1668
AT2G44770.1,1607
AT2G44860.1,857
AT2G44860.2,797
AT2G44870.1,1306
AT2G44920.1,1160
AT2G44920.2,1108
AT2G44970.1,1850
AT2G44970.2,1825
AT2G44970.3,2045
AT2G45070.1,458
AT2G45070.2,565
AT2G45070.3,781
AT2G45070.4,763
AT2G45140.1,1274
AT2G45140.2,1212
AT2G45160.1,2590
AT2G45170.1,757
AT2G45170.2,757
AT2G45180.1,970
AT2G45190.1,1115
AT2G45190.2,872
AT2G45240.1,1696
AT2G45240.2,1665
AT2G45250.1,1030
AT2G45250.2,896
AT2G45250.3,1159
AT2G45260.1,1810
AT2G45270.1,2158
AT2G45300.1,3154
AT2G45300.2,3456
AT2G45300.3,2426
AT2G45300.4,1978
AT2G45340.1,2410
AT2G45400.1,1449
AT2G45400.2,1551
AT2G45440.1,1804
AT2G45470.1,1846
AT2G45520.1,816
AT2G45530.1,1043
AT2G45540.1,9612
AT2G45540.2,9625
AT2G45560.1,2237
AT2G45560.3,1798
AT2G45590.1,3124
AT2G45600.1,1527
AT2G45620.1,2528
AT2G45640.1,872
AT2G45640.2,856
AT2G45660.1,1431
AT2G45660.2,1480
AT2G45670.1,2193
AT2G45670.2,2207
AT2G45710.1,1042
AT2G45730.1,1746
AT2G45740.1,1202
AT2G45740.2,1289
AT2G45740.3,1133
AT2G45770.1,1600
AT2G45790.1,1207
AT2G45810.1,2508
AT2G45820.1,932
AT2G45850.1,1886
AT2G45850.2,1696
AT2G45850.3,2054
AT2G45860.1,672
AT2G45960.1,1509
AT2G45960.2,1383
AT2G45960.3,1299
AT2G45970.1,2645
AT2G45980.1,1434
AT2G45990.1,1079
AT2G45990.2,1232
AT2G45990.3,1064
AT2G45990.4,1133
AT2G46020.1,7145
AT2G46020.2,6747
AT2G46020.3,7563
AT2G46020.4,7394
AT2G46020.5,7248
AT2G46020.6,6731
AT2G46030.1,1270
AT2G46030.2,1400
AT2G46030.3,1143
AT2G46030.4,1029
AT2G46030.5,899
AT2G46070.1,1329
AT2G46070.2,1347
AT2G46070.3,1613
AT2G46080.1,1485
AT2G46100.1,926
AT2G46100.2,1154
AT2G46170.1,1441
AT2G46220.1,1365
AT2G46225.1,1310
AT2G46225.2,1403
AT2G46225.3,1232
AT2G46230.1,960
AT2G46230.2,1048
AT2G46260.1,2361
AT2G46270.1,1944
AT2G46270.2,1875
AT2G46270.3,1929
AT2G46270.4,1860
AT2G46280.1,1628
AT2G46280.2,1738
AT2G46280.3,1391
AT2G46330.1,944
AT2G46330.2,748
AT2G46340.1,3933
AT2G46340.2,4103
AT2G46370.1,2180
AT2G46370.2,2325
AT2G46370.3,1931
AT2G46370.4,2329
AT2G46390.1,522
AT2G46420.1,2150
AT2G46420.2,1900
AT2G46420.3,2614
AT2G46450.1,3379
AT2G46450.2,2130
AT2G46450.3,2195
AT2G46450.4,2686
AT2G46490.1,839
AT2G46500.1,2645
AT2G46500.2,2503
AT2G46505.1,1291
AT2G46520.1,3874
AT2G46540.1,569
AT2G46550.1,1727
AT2G46550.2,1637
AT2G46550.3,1644
AT2G46580.1,975
AT2G46600.1,582
AT2G46650.1,1070
AT2G46680.1,1474
AT2G46680.2,1308
AT2G46690.1,896
AT2G46710.1,2663
AT2G46790.1,1952
AT2G46790.2,1862
AT2G46790.3,2045
AT2G46790.4,2039
AT2G46790.5,1938
AT2G46800.1,1466
AT2G46800.2,2090
AT2G46800.3,2476
AT2G46800.4,2306
AT2G46800.5,1920
AT2G46820.1,1177
AT2G46820.2,988
AT2G46830.1,2355
AT2G46830.2,2628
AT2G46830.3,1882
AT2G46870.1,1628
AT2G46910.1,1055
AT2G46915.1,2312
AT2G46915.2,2061
AT2G46970.1,1617
AT2G46970.2,1421
AT2G46970.3,1328
AT2G47060.1,1675
AT2G47060.2,1454
AT2G47060.3,1385
AT2G47060.4,1500
AT2G47060.5,1520
AT2G47060.6,1772
AT2G47070.1,3454
AT2G47070.2,3093
AT2G47110.1,711
AT2G47110.2,659
AT2G47170.1,1063
AT2G47170.2,1078
AT2G47170.3,966
AT2G47180.1,1392
AT2G47210.1,2158
AT2G47210.2,2455
AT2G47210.3,1911
AT2G47240.1,2544
AT2G47240.2,2679
AT2G47240.3,2305
AT2G47240.4,2083
AT2G47250.1,2528
AT2G47320.1,900
AT2G47380.1,454
AT2G47390.1,3284
AT2G47400.1,913
AT2G47420.1,1409
AT2G47440.1,2227
AT2G47440.2,2235
AT2G47450.1,1815
AT2G47470.1,1667
AT2G47470.2,1506
AT2G47470.3,1499
AT2G47470.4,1423
AT2G47490.1,2067
AT2G47510.1,2231
AT2G47510.2,2219
AT2G47510.3,2020
AT2G47580.1,1022
AT2G47590.1,1821
AT2G47610.1,1161
AT2G47630.1,1383
AT2G47630.2,1435
AT2G47630.3,1510
AT2G47640.1,844
AT2G47640.2,841
AT2G47640.3,930
AT2G47640.4,643
AT2G47650.1,1695
AT2G47650.2,1600
AT2G47690.1,731
AT2G47690.2,667
AT2G47690.3,1003
AT2G47700.1,1565
AT2G47700.2,1581
AT2G47710.1,980
AT2G47730.1,1739
AT2G47730.2,1748
AT2G47840.1,815
AT2G47890.1,2059
AT2G47890.2,1461
AT2G47890.3,1701
AT2G47900.1,2033
AT2G47900.2,1628
AT2G47900.3,1963
AT2G47910.1,1035
AT2G47910.2,1206
AT2G47930.1,707
AT2G47940.1,2347
AT2G47940.2,2294
AT2G47960.1,1815
AT2G47970.1,1765
AT2G47970.2,1665
AT2G47980.1,3696
AT2G48020.1,2028
AT2G48020.2,2167
AT2G48020.3,2181
AT2G48020.4,2180
AT2G48070.1,1011
AT2G48070.2,949
AT2G48070.3,781
AT2G48160.1,4798
AT2G48160.2,4945
AT3G01050.1,1106
AT3G01050.2,1015
AT3G01060.1,1695
AT3G01060.2,1563
AT3G01060.3,1589
AT3G01090.1,2084
AT3G01090.2,2208
AT3G01090.3,1986
AT3G01120.1,2461
AT3G01130.1,793
AT3G01130.2,706
AT3G01130.3,1566
AT3G01130.4,1527
AT3G01130.5,1244
AT3G01130.6,1241
AT3G01130.7,1118
AT3G01130.8,893
AT3G01150.1,1636
AT3G01150.2,1738
AT3G01170.1,1380
AT3G01170.2,1201
AT3G01180.1,3023
AT3G01200.1,1506
AT3G01280.1,1492
AT3G01290.1,1663
AT3G01310.1,3736
AT3G01310.2,3718
AT3G01310.3,3807
AT3G01340.1,1284
AT3G01340.2,1223
AT3G01370.1,3363
AT3G01390.1,770
AT3G01390.2,1172
AT3G01390.3,1196
AT3G01390.4,1066
AT3G01470.1,1440
AT3G01480.1,1780
AT3G01480.2,1762
AT3G01490.1,1963
AT3G01490.2,1874
AT3G01500.1,1272
AT3G01500.2,1758
AT3G01500.3,2251
AT3G01500.4,1971
AT3G01520.1,1024
AT3G01540.1,2507
AT3G01540.2,2540
AT3G01540.3,2387
AT3G01540.4,2289
AT3G01550.1,1574
AT3G01550.2,1525
AT3G01560.1,2120
AT3G01560.2,2187
AT3G01680.1,2655
AT3G01690.1,1861
AT3G01740.1,1697
AT3G01780.1,4072
AT3G01780.2,3981
AT3G01790.1,932
AT3G01790.2,1427
AT3G01790.3,1318
AT3G01820.1,1386
AT3G01850.1,1333
AT3G01850.2,1639
AT3G01850.3,947
AT3G01850.4,926
AT3G01910.1,1565
AT3G01910.2,1191
AT3G01920.1,1157
AT3G01920.2,1118
AT3G02040.1,1525
AT3G02050.1,2782
AT3G02080.1,904
AT3G02090.1,2068
AT3G02090.2,2060
AT3G02110.1,1824
AT3G02180.1,976
AT3G02180.2,844
AT3G02180.3,667
AT3G02190.1,550
AT3G02200.1,1698
AT3G02200.2,1639
AT3G02220.1,1059
AT3G02230.1,1567
AT3G02260.1,15465
AT3G02260.2,15700
AT3G02260.3,15527
AT3G02260.4,15464
AT3G02350.1,2473
AT3G02360.1,1955
AT3G02360.2,1929
AT3G02380.1,2256
AT3G02420.1,1534
AT3G02420.2,1674
AT3G02450.1,2319
AT3G02470.1,1953
AT3G02470.3,1799
AT3G02470.4,1834
AT3G02480.1,550
AT3G02520.1,1464
AT3G02520.2,1643
AT3G02530.1,2043
AT3G02540.1,1810
AT3G02540.3,1706
AT3G02570.1,1540
AT3G02580.1,1386
AT3G02630.1,1671
AT3G02690.1,1458
AT3G02700.1,1081
AT3G02720.1,1556
AT3G02730.1,943
AT3G02740.1,1742
AT3G02740.2,1974
AT3G02750.1,2816
AT3G02750.2,2792
AT3G02760.1,3268
AT3G02760.2,2999
AT3G02770.1,945
AT3G02780.1,1890
AT3G02780.2,1297
AT3G02790.1,712
AT3G02830.1,1726
AT3G02830.2,1822
AT3G02870.1,1289
AT3G02870.2,1203
AT3G02870.3,1200
AT3G02880.1,2540
AT3G02900.1,852
AT3G02900.2,759
AT3G03020.1,779
AT3G03070.1,779
AT3G03100.1,782
AT3G03100.2,717
AT3G03150.1,864
AT3G03160.1,987
AT3G03250.1,2009
AT3G03250.2,2173
AT3G03250.3,2140
AT3G03330.1,1288
AT3G03380.1,3735
AT3G03380.2,3636
AT3G03420.1,1173
AT3G03420.2,1203
AT3G03470.1,1916
AT3G03710.1,3317
AT3G03720.1,2419
AT3G03780.1,2740
AT3G03780.2,2888
AT3G03780.3,2586
AT3G03820.1,760
AT3G03860.1,1676
AT3G03870.1,2183
AT3G03870.2,1489
AT3G03890.1,1882
AT3G03890.2,1273
AT3G03920.1,931
AT3G03940.1,3152
AT3G03950.1,1617
AT3G03950.2,1879
AT3G03950.3,1891
AT3G03960.1,2225
AT3G03990.1,1659
AT3G04090.1,1292
AT3G04120.1,1711
AT3G04240.1,3418
AT3G04240.2,2798
AT3G04260.1,3082
AT3G04290.1,1575
AT3G04340.1,4647
AT3G04350.1,2360
AT3G04350.2,2863
AT3G04400.1,927
AT3G04400.2,748
AT3G04470.1,2975
AT3G04500.2,1368
AT3G04500.3,1322
AT3G04550.1,1518
AT3G04590.2,1829
AT3G04600.1,1602
AT3G04600.2,1558
AT3G04600.3,1549
AT3G04610.1,2169
AT3G04610.2,2655
AT3G04610.3,2555
AT3G04610.4,2069
AT3G04630.1,1305
AT3G04630.2,1329
AT3G04650.1,1965
AT3G04670.1,2154
AT3G04670.2,2027
AT3G04720.1,1134
AT3G04730.1,2025
AT3G04760.1,2532
AT3G04760.2,2291
AT3G04780.1,1057
AT3G04790.1,992
AT3G04830.1,1312
AT3G04830.2,1172
AT3G04840.1,1193
AT3G04870.1,2153
AT3G04870.2,2031
AT3G04870.3,1924
AT3G04870.4,1820
AT3G04880.1,1105
AT3G04890.1,1856
AT3G04890.2,1544
AT3G04890.3,1725
